contact_id,customer_id,contact_date,channel,proposed_product,result,employee_id,note
H001370,C00597,2025-11-30,訪問,ファンドラップ,情報提供のみ,E047,ファンドラップを提案。前向きな反応。
H001371,C00598,2026-01-19,来店,外貨預金,見送り,E073,外貨預金を提案。反応は限定的。
H001372,C00598,2025-09-05,訪問,相続コンサル,見送り,E073,相続コンサルを提案。反応は限定的。
H001373,C00599,2026-06-25,オンライン面談,一時払い保険,情報提供のみ,E067,一時払い保険を提案。前向きな反応。
H001374,C00600,2025-07-19,オンライン面談,相続コンサル,再訪問予定,E071,相続コンサルを提案。前向きな反応。
H001375,C00600,2024-10-15,訪問,国内債券,検討中,E071,国内債券を提案。前向きな反応。
H001376,C00600,2024-07-23,オンライン面談,ファンドラップ,成約,E071,ファンドラップを提案。前向きな反応。
H001377,C00600,2024-07-06,オンライン面談,NISA,再訪問予定,E071,NISAを提案。前向きな反応。
H001378,C00600,2025-07-12,訪問,一時払い保険,成約,E071,一時払い保険を提案。前向きな反応。
H001379,C00601,2025-07-17,メール,外貨預金,成約,E001,外貨預金を提案。前向きな反応。
H001380,C00601,2025-05-11,電話,外貨預金,情報提供のみ,E001,外貨預金を提案。前向きな反応。
H001381,C00601,2025-05-27,電話,国内債券,成約,E001,国内債券を提案。前向きな反応。
H001382,C00602,2025-10-22,オンライン面談,国内債券,見送り,E073,国内債券を提案。反応は限定的。
H001383,C00602,2025-08-30,訪問,外貨預金,見送り,E073,外貨預金を提案。反応は限定的。
H001384,C00602,2025-05-02,電話,外貨預金,成約,E073,外貨預金を提案。前向きな反応。
H001385,C00602,2024-10-29,来店,外国債券,再訪問予定,E073,外国債券を提案。前向きな反応。
H001386,C00603,2025-01-16,電話,外国債券,情報提供のみ,E013,外国債券を提案。前向きな反応。
H001387,C00603,2024-03-20,オンライン面談,外貨預金,情報提供のみ,E013,外貨預金を提案。前向きな反応。
H001388,C00604,2026-05-21,電話,NISA,検討中,E019,NISAを提案。前向きな反応。
H001389,C00604,2025-09-27,オンライン面談,相続コンサル,成約,E019,相続コンサルを提案。前向きな反応。
H001390,C00605,2025-07-17,オンライン面談,外国債券,情報提供のみ,E034,外国債券を提案。前向きな反応。
H001391,C00605,2025-05-13,電話,相続コンサル,見送り,E034,相続コンサルを提案。反応は限定的。
H001392,C00605,2024-10-11,メール,投資信託,検討中,E034,投資信託を提案。前向きな反応。
H001393,C00605,2024-10-11,訪問,国内債券,検討中,E034,国内債券を提案。前向きな反応。
H001394,C00607,2026-07-09,電話,外貨預金,見送り,E011,外貨預金を提案。反応は限定的。
H001395,C00607,2026-01-01,メール,外貨預金,検討中,E011,外貨預金を提案。前向きな反応。
H001396,C00607,2025-09-18,オンライン面談,外貨預金,検討中,E011,外貨預金を提案。前向きな反応。
H001397,C00607,2025-06-19,訪問,ファンドラップ,再訪問予定,E011,ファンドラップを提案。前向きな反応。
H001398,C00607,2025-08-24,訪問,ファンドラップ,成約,E011,ファンドラップを提案。前向きな反応。
H001399,C00608,2025-11-13,電話,投資信託,情報提供のみ,E010,投資信託を提案。前向きな反応。
H001400,C00608,2025-03-31,電話,一時払い保険,検討中,E010,一時払い保険を提案。前向きな反応。
H001401,C00608,2025-09-13,来店,投資信託,見送り,E010,投資信託を提案。反応は限定的。
H001402,C00608,2025-09-02,メール,国内債券,検討中,E010,国内債券を提案。前向きな反応。
H001403,C00608,2025-09-07,来店,国内債券,検討中,E010,国内債券を提案。前向きな反応。
H001404,C00609,2026-03-07,メール,ファンドラップ,情報提供のみ,E047,ファンドラップを提案。前向きな反応。
H001405,C00609,2025-09-19,メール,ファンドラップ,検討中,E047,ファンドラップを提案。前向きな反応。
H001406,C00610,2025-12-08,訪問,国内債券,情報提供のみ,E058,国内債券を提案。前向きな反応。
H001407,C00610,2025-09-11,訪問,相続コンサル,検討中,E058,相続コンサルを提案。前向きな反応。
H001408,C00613,2026-01-01,訪問,ファンドラップ,再訪問予定,E054,ファンドラップを提案。前向きな反応。
H001409,C00613,2025-10-26,訪問,投資信託,検討中,E054,投資信託を提案。前向きな反応。
H001410,C00613,2025-06-03,メール,NISA,検討中,E054,NISAを提案。前向きな反応。
H001411,C00613,2025-11-08,電話,外国債券,情報提供のみ,E054,外国債券を提案。前向きな反応。
H001412,C00614,2026-04-06,来店,相続コンサル,情報提供のみ,E066,相続コンサルを提案。前向きな反応。
H001413,C00614,2026-04-04,電話,一時払い保険,成約,E066,一時払い保険を提案。前向きな反応。
H001414,C00615,2025-11-17,メール,投資信託,見送り,E039,投資信託を提案。反応は限定的。
H001415,C00615,2025-07-21,訪問,相続コンサル,情報提供のみ,E039,相続コンサルを提案。前向きな反応。
H001416,C00615,2024-11-09,来店,相続コンサル,成約,E039,相続コンサルを提案。前向きな反応。
H001417,C00616,2026-01-20,電話,投資信託,情報提供のみ,E057,投資信託を提案。前向きな反応。
H001418,C00617,2024-12-12,訪問,外国債券,情報提供のみ,E014,外国債券を提案。前向きな反応。
H001419,C00617,2024-03-25,メール,投資信託,検討中,E014,投資信託を提案。前向きな反応。
H001420,C00618,2026-02-28,来店,一時払い保険,成約,E042,一時払い保険を提案。前向きな反応。
H001421,C00618,2025-04-23,訪問,国内債券,成約,E042,国内債券を提案。前向きな反応。
H001422,C00618,2025-03-23,オンライン面談,投資信託,見送り,E042,投資信託を提案。反応は限定的。
H001423,C00618,2025-07-22,来店,相続コンサル,見送り,E042,相続コンサルを提案。反応は限定的。
H001424,C00618,2025-05-10,メール,外国債券,情報提供のみ,E042,外国債券を提案。前向きな反応。
H001425,C00619,2026-05-31,オンライン面談,外貨預金,成約,E024,外貨預金を提案。前向きな反応。
H001426,C00619,2025-11-27,メール,外貨預金,見送り,E024,外貨預金を提案。反応は限定的。
H001427,C00620,2026-03-08,来店,相続コンサル,成約,E021,相続コンサルを提案。前向きな反応。
H001428,C00620,2025-02-16,メール,相続コンサル,検討中,E021,相続コンサルを提案。前向きな反応。
H001429,C00621,2026-08-10,オンライン面談,NISA,検討中,E058,NISAを提案。前向きな反応。
H001430,C00621,2025-09-17,電話,外貨預金,再訪問予定,E058,外貨預金を提案。前向きな反応。
H001431,C00621,2026-02-19,オンライン面談,投資信託,成約,E058,投資信託を提案。前向きな反応。
H001432,C00621,2026-01-01,来店,外国債券,再訪問予定,E058,外国債券を提案。前向きな反応。
H001433,C00622,2026-04-01,電話,投資信託,再訪問予定,E009,投資信託を提案。前向きな反応。
H001434,C00622,2026-02-14,訪問,外国債券,検討中,E009,外国債券を提案。前向きな反応。
H001435,C00623,2025-03-24,来店,相続コンサル,検討中,E036,相続コンサルを提案。前向きな反応。
H001436,C00623,2024-10-16,電話,投資信託,検討中,E036,投資信託を提案。前向きな反応。
H001437,C00624,2025-08-02,メール,相続コンサル,検討中,E074,相続コンサルを提案。前向きな反応。
H001438,C00624,2024-11-03,メール,相続コンサル,検討中,E074,相続コンサルを提案。前向きな反応。
H001439,C00624,2025-01-27,来店,外貨預金,成約,E074,外貨預金を提案。前向きな反応。
H001440,C00624,2024-12-28,訪問,外国債券,成約,E074,外国債券を提案。前向きな反応。
H001441,C00625,2025-11-23,電話,NISA,再訪問予定,E047,NISAを提案。前向きな反応。
H001442,C00625,2025-03-02,メール,外貨預金,成約,E047,外貨預金を提案。前向きな反応。
H001443,C00625,2025-04-22,電話,一時払い保険,見送り,E047,一時払い保険を提案。反応は限定的。
H001444,C00625,2025-08-03,電話,ファンドラップ,成約,E047,ファンドラップを提案。前向きな反応。
H001445,C00626,2026-02-14,オンライン面談,ファンドラップ,再訪問予定,E073,ファンドラップを提案。前向きな反応。
H001446,C00626,2025-01-23,訪問,外国債券,検討中,E073,外国債券を提案。前向きな反応。
H001447,C00626,2025-06-13,訪問,一時払い保険,成約,E073,一時払い保険を提案。前向きな反応。
H001448,C00626,2025-07-02,電話,投資信託,検討中,E073,投資信託を提案。前向きな反応。
H001449,C00626,2025-11-13,オンライン面談,一時払い保険,見送り,E073,一時払い保険を提案。反応は限定的。
H001450,C00627,2025-09-03,来店,NISA,成約,E019,NISAを提案。前向きな反応。
H001451,C00627,2024-12-06,来店,相続コンサル,見送り,E019,相続コンサルを提案。反応は限定的。
H001452,C00627,2025-06-19,訪問,外国債券,情報提供のみ,E019,外国債券を提案。前向きな反応。
H001453,C00627,2025-03-02,訪問,外貨預金,検討中,E019,外貨預金を提案。前向きな反応。
H001454,C00627,2024-11-27,オンライン面談,投資信託,情報提供のみ,E019,投資信託を提案。前向きな反応。
H001455,C00628,2026-04-19,電話,相続コンサル,再訪問予定,E017,相続コンサルを提案。前向きな反応。
H001456,C00629,2025-09-17,メール,国内債券,検討中,E006,国内債券を提案。前向きな反応。
H001457,C00630,2024-10-03,オンライン面談,投資信託,情報提供のみ,E005,投資信託を提案。前向きな反応。
H001458,C00630,2024-07-08,電話,相続コンサル,再訪問予定,E005,相続コンサルを提案。前向きな反応。
H001459,C00630,2023-12-15,来店,投資信託,再訪問予定,E005,投資信託を提案。前向きな反応。
H001460,C00631,2026-03-09,訪問,相続コンサル,成約,E019,相続コンサルを提案。前向きな反応。
H001461,C00631,2025-05-31,訪問,相続コンサル,情報提供のみ,E019,相続コンサルを提案。前向きな反応。
H001462,C00631,2025-05-16,訪問,外貨預金,成約,E019,外貨預金を提案。前向きな反応。
H001463,C00632,2026-01-14,メール,NISA,検討中,E047,NISAを提案。前向きな反応。
H001464,C00632,2025-03-17,オンライン面談,国内債券,情報提供のみ,E047,国内債券を提案。前向きな反応。
H001465,C00632,2025-04-11,オンライン面談,投資信託,情報提供のみ,E047,投資信託を提案。前向きな反応。
H001466,C00633,2026-05-02,メール,国内債券,検討中,E047,国内債券を提案。前向きな反応。
H001467,C00633,2026-03-30,訪問,相続コンサル,見送り,E047,相続コンサルを提案。反応は限定的。
H001468,C00633,2025-07-21,オンライン面談,外貨預金,検討中,E047,外貨預金を提案。前向きな反応。
H001469,C00633,2025-06-25,メール,外国債券,検討中,E047,外国債券を提案。前向きな反応。
H001470,C00633,2025-07-25,電話,外貨預金,見送り,E047,外貨預金を提案。反応は限定的。
H001471,C00634,2026-01-19,電話,投資信託,情報提供のみ,E008,投資信託を提案。前向きな反応。
H001472,C00634,2026-01-11,メール,ファンドラップ,成約,E008,ファンドラップを提案。前向きな反応。
